Price,Bedrooms,Bathrooms,SqFt,City,State,Year_Built,Type,Garage,Lot_Area
468356,3,3,3494,Melbourne,NSW,1998,House,1,5117
1797562,1,1,1881,Adelaide,SA,1957,Townhouse,0,2119
1425171,3,1,1942,Melbourne,VIC,1957,Townhouse,1,4337
1354291,1,2,804,Perth,QLD,1975,Apartment,1,3400
503818,1,2,3179,Perth,NSW,2001,Townhouse,0,8132
581684,3,1,1620,Perth,VIC,1985,Townhouse,1,9515
1017141,3,1,1456,Perth,SA,1996,Townhouse,1,3749
452462,2,2,1668,Adelaide,VIC,1958,Apartment,0,5313
1677627,2,2,3133,Adelaide,VIC,1995,Apartment,0,8960
1921965,1,2,2625,Sydney,WA,2009,Townhouse,1,7659
1527404,3,2,2265,Perth,NSW,1958,Apartment,1,5375
483332,1,1,2842,Brisbane,SA,1979,Apartment,0,6313
102864,4,1,3966,Sydney,QLD,1962,Apartment,0,5373
1638834,5,1,2408,Perth,SA,1962,Apartment,0,5672
926280,5,3,2159,Adelaide,QLD,1958,Townhouse,0,3342
971650,1,2,3860,Adelaide,VIC,1968,Townhouse,1,9455
1510676,1,2,3943,Perth,QLD,2002,Apartment,1,3492
771849,4,1,2074,Melbourne,WA,1997,Townhouse,0,9586
982907,2,1,1595,Adelaide,WA,1995,House,0,6121
679636,2,1,3382,Perth,SA,2019,House,1,5084
1046485,2,3,1004,Brisbane,NSW,1966,House,0,3539
966151,3,2,3872,Brisbane,VIC,2004,House,0,6780
737170,2,1,836,Melbourne,VIC,1977,Apartment,0,3420
833266,5,1,1924,Perth,NSW,1968,Townhouse,0,4955
674332,3,3,2800,Brisbane,SA,1997,Apartment,1,6064
1157724,1,2,3497,Melbourne,VIC,1959,Townhouse,0,4223
1906535,1,3,916,Brisbane,SA,2016,Townhouse,0,3306
1700021,4,3,1065,Brisbane,QLD,1993,Townhouse,1,1507
728494,3,1,1738,Brisbane,QLD,2020,Apartment,0,9683
1959298,2,2,2904,Perth,VIC,1989,Apartment,1,2788
598343,4,3,2454,Perth,VIC,1958,Apartment,0,8464
1891628,3,3,1935,Brisbane,WA,2016,House,1,6559
405148,3,3,1835,Adelaide,VIC,2014,House,0,8946
1976304,4,2,3756,Perth,WA,2021,Townhouse,1,6477
957179,3,2,1517,Brisbane,WA,1970,Townhouse,1,1549
1865211,2,1,1025,Melbourne,VIC,1979,Townhouse,1,4635
1678237,3,3,1396,Melbourne,VIC,2010,Apartment,0,7278
589623,1,1,3736,Melbourne,NSW,1974,Apartment,0,6261
924700,5,2,961,Melbourne,SA,1987,Townhouse,1,6776
1318098,4,1,2580,Sydney,WA,2005,House,1,9912
398540,1,2,3094,Melbourne,QLD,2004,Townhouse,0,4610
996163,3,2,3282,Brisbane,WA,1989,Apartment,1,1425
1235620,3,2,3179,Brisbane,NSW,2018,House,0,7683
805109,2,3,2792,Melbourne,NSW,1961,House,1,3041
1265967,1,1,1725,Brisbane,SA,1989,House,0,2234
1197478,5,2,2378,Brisbane,NSW,1961,Apartment,1,9049
1098440,1,3,2766,Sydney,VIC,2021,House,0,1593
1501567,5,1,3382,Sydney,WA,1989,House,0,9386
519215,5,3,3108,Sydney,WA,1983,Townhouse,1,8636
1745095,3,1,1727,Melbourne,QLD,1972,Apartment,1,2719
658706,2,1,1835,Adelaide,NSW,1982,Apartment,1,5037
712016,2,3,3141,Melbourne,SA,1988,Townhouse,0,3277
1237217,4,1,1885,Melbourne,NSW,2003,House,0,4986
1862689,5,3,3608,Sydney,WA,1988,Apartment,1,7588
1800588,2,3,1945,Perth,QLD,1985,Townhouse,0,2650
1328455,1,1,3143,Brisbane,SA,2009,Apartment,1,8499
1868602,3,1,1538,Perth,QLD,2009,House,0,6046
381440,3,3,1616,Brisbane,NSW,2005,House,1,8369
1621084,5,3,1267,Melbourne,WA,2015,Townhouse,0,1545
449205,5,2,3113,Melbourne,QLD,1960,Apartment,1,2450
1163131,5,3,3285,Brisbane,SA,1954,House,0,3535
1916941,1,3,3007,Melbourne,VIC,2019,Townhouse,0,7548
1629691,2,3,1781,Adelaide,QLD,1956,House,1,8589
744542,3,3,3320,Melbourne,QLD,1977,Townhouse,0,5446
762728,1,3,2806,Adelaide,VIC,1961,House,0,2834
1015231,2,3,2359,Brisbane,QLD,1987,House,1,4285
1913900,2,2,3513,Sydney,NSW,2012,Apartment,0,3042
1734075,4,1,3891,Adelaide,NSW,2020,Townhouse,1,4023
607159,4,2,1151,Perth,WA,2003,Townhouse,0,7678
1278755,4,2,3366,Adelaide,NSW,1980,Apartment,1,8389
160379,4,3,3799,Melbourne,WA,2020,House,1,2837
1320721,1,2,3636,Sydney,SA,1975,House,1,5586
1398868,4,2,2272,Brisbane,SA,1953,Townhouse,1,1622
1098191,4,3,956,Perth,NSW,2013,House,0,9666
440578,3,2,881,Perth,SA,1975,House,0,9430
1733727,2,1,2771,Melbourne,NSW,1989,House,0,1443
459637,3,2,3856,Brisbane,QLD,1985,Apartment,0,7595
291431,1,1,2716,Sydney,SA,2012,House,0,9011
1811622,5,3,1314,Melbourne,NSW,2006,Townhouse,1,1861
779494,3,2,1756,Adelaide,NSW,1954,House,0,4023
1906241,4,1,2678,Brisbane,QLD,1984,Apartment,1,4728
107035,2,1,2671,Brisbane,SA,1958,House,1,7345
1732134,3,3,2060,Adelaide,WA,2002,Townhouse,1,1647
1609023,1,3,1199,Melbourne,VIC,1979,House,0,8874
732934,4,1,886,Sydney,QLD,1950,Apartment,1,1678
1021728,1,1,3505,Adelaide,VIC,2012,Townhouse,1,6423
255479,3,3,3642,Brisbane,QLD,2007,Townhouse,1,9322
1556094,3,2,2872,Adelaide,QLD,2014,House,1,2924
1539420,5,3,2512,Melbourne,QLD,2022,Townhouse,0,9797
937408,4,2,3635,Perth,WA,1966,Apartment,0,1001
166809,1,3,1154,Melbourne,WA,1954,Apartment,1,6972
1618817,4,1,2152,Adelaide,QLD,2016,House,0,1794
1833287,5,3,3518,Melbourne,WA,1970,House,1,4697
489324,4,1,3910,Melbourne,QLD,1951,Townhouse,1,5623
602139,5,3,1374,Sydney,VIC,1976,Townhouse,0,3208
616767,1,1,2649,Perth,NSW,1979,Townhouse,1,8126
1599552,3,3,1548,Brisbane,SA,2005,Apartment,1,6588
1902737,1,3,3540,Sydney,NSW,1996,House,0,8221
1952307,3,3,2292,Brisbane,VIC,1969,House,1,5635
1620700,3,1,1873,Brisbane,SA,2000,Townhouse,0,9850
1088807,4,1,3881,Melbourne,QLD,1983,Townhouse,1,2720
791231,1,3,2239,Perth,NSW,1953,Townhouse,0,8243
1167913,1,3,2861,Brisbane,QLD,2018,Apartment,0,9193
1963543,1,3,3861,Adelaide,QLD,1958,House,1,2100
522736,4,3,3176,Brisbane,VIC,1977,Townhouse,1,8682
1792077,3,3,3736,Perth,SA,2021,Townhouse,0,1874
525779,4,3,3569,Adelaide,NSW,1962,Apartment,1,8895
1831835,2,2,3893,Sydney,VIC,1962,Apartment,1,7751
980101,1,3,2389,Adelaide,NSW,1972,House,1,4088
1483417,3,1,2529,Melbourne,SA,1990,House,0,4558
1964333,5,1,3448,Adelaide,VIC,1983,Apartment,1,1027
572856,5,2,1511,Sydney,QLD,2009,Apartment,0,4413
1968758,3,2,3189,Perth,WA,1996,House,1,2343
1463356,4,1,3876,Perth,SA,2018,House,1,5316
727504,2,3,2571,Melbourne,QLD,1969,Apartment,0,7718
1330694,5,2,3735,Adelaide,NSW,1994,Apartment,1,1332
1679460,5,3,3195,Perth,QLD,1994,House,0,4897
116278,2,1,1427,Melbourne,WA,1968,Apartment,1,8513
1476671,3,2,3553,Perth,SA,2003,Apartment,0,8774
1890690,5,1,3094,Sydney,SA,2016,Townhouse,0,8550
1216741,2,2,2141,Sydney,NSW,1962,Townhouse,1,4980
230387,5,1,1213,Adelaide,VIC,1974,Apartment,1,5986
1844033,1,1,1045,Adelaide,SA,1993,Townhouse,0,5150
1249083,1,3,2660,Sydney,NSW,1991,Townhouse,1,5701
348176,4,2,1289,Melbourne,NSW,1954,Apartment,1,8430
557719,3,2,3296,Brisbane,QLD,1991,House,0,7760
1819131,4,3,2163,Sydney,QLD,1989,Apartment,1,1449
1364414,1,1,1411,Brisbane,WA,2017,House,0,3203
407193,3,1,3008,Melbourne,NSW,1990,Apartment,0,9462
1284985,2,2,3518,Adelaide,NSW,2009,House,1,3786
1336616,1,1,2979,Adelaide,NSW,2009,House,1,7733
928775,1,1,3485,Melbourne,VIC,1957,Townhouse,0,2843
1117131,1,3,1459,Brisbane,SA,1959,Apartment,1,2718
1504244,5,1,1229,Melbourne,NSW,2009,Townhouse,1,3335
911263,2,3,2413,Brisbane,QLD,2003,House,0,6090
540853,4,3,2574,Brisbane,VIC,1991,Apartment,0,6830
1180751,5,2,3156,Melbourne,SA,2000,Townhouse,0,3264
330107,1,1,1555,Brisbane,WA,1972,House,0,9697
937364,4,2,817,Melbourne,WA,1953,Townhouse,0,7914
1467180,3,3,930,Brisbane,WA,1971,Apartment,0,3447
880837,4,2,880,Perth,VIC,2000,House,1,1990
238881,4,1,3155,Adelaide,WA,2008,Townhouse,1,8856
920895,5,1,2857,Adelaide,WA,2007,Townhouse,1,9737
1418478,5,2,845,Melbourne,WA,1976,Apartment,0,7598
1070954,1,1,3916,Sydney,SA,2006,Townhouse,0,8274
1149221,4,2,2562,Melbourne,SA,1974,Apartment,1,7317
1005810,5,1,2013,Adelaide,VIC,1976,Townhouse,1,6262
193169,1,1,2769,Adelaide,SA,1962,House,0,3610
537420,4,1,1460,Brisbane,WA,1967,Townhouse,0,9284
816560,2,2,2698,Adelaide,WA,2012,Townhouse,1,8202
194298,2,1,2282,Melbourne,QLD,2019,Townhouse,0,2500
1152225,1,2,862,Adelaide,NSW,2001,House,0,5162
365132,5,3,2250,Adelaide,WA,2000,Townhouse,0,6850
1099144,5,1,3778,Adelaide,SA,1977,Townhouse,0,5986
1451237,2,3,2323,Sydney,SA,2015,House,0,9638
504361,5,3,1723,Adelaide,VIC,2022,House,1,5689
862260,4,2,3301,Adelaide,VIC,1999,House,1,2814
1864067,4,2,2233,Perth,VIC,2002,House,0,6231
1177424,5,1,3498,Brisbane,QLD,1974,Apartment,1,8228
380611,3,1,3105,Melbourne,SA,1960,Townhouse,1,8058
1882734,5,1,1546,Perth,WA,1977,House,0,3052
533849,2,1,1231,Adelaide,SA,1970,Townhouse,1,1366
156722,4,3,2892,Adelaide,WA,1967,House,1,3997
686453,3,2,3882,Melbourne,SA,1996,Townhouse,0,8635
247579,4,2,1650,Brisbane,SA,2004,Townhouse,1,9483
1800989,1,3,984,Melbourne,NSW,1981,Townhouse,1,4407
1805922,2,3,2881,Adelaide,SA,1977,House,1,1409
1500018,3,3,829,Adelaide,SA,1954,House,1,5817
1318067,1,3,2492,Melbourne,QLD,1970,House,1,5503
472389,5,3,3153,Perth,SA,1971,Apartment,0,6448
911234,4,3,2330,Melbourne,QLD,2012,Townhouse,0,1121
1135783,3,3,1079,Brisbane,SA,1966,Townhouse,0,4889
515717,1,1,3140,Melbourne,QLD,2018,House,1,8147
1360010,2,2,1743,Adelaide,QLD,1989,House,1,7594
195307,1,3,1445,Melbourne,QLD,2011,Apartment,0,1390
1148281,3,1,3455,Adelaide,NSW,1957,House,1,2770
667906,2,3,2285,Brisbane,WA,1950,Townhouse,0,6472
1231765,5,1,2623,Sydney,NSW,1950,Apartment,0,5109
959949,5,2,1560,Perth,NSW,1998,Townhouse,0,4773
302839,4,1,2279,Brisbane,VIC,1980,Apartment,0,2023
904732,4,2,3903,Perth,NSW,2014,House,0,6292
1007625,5,3,3412,Sydney,QLD,1971,Townhouse,1,6458
1251553,4,2,3794,Brisbane,QLD,1962,Apartment,1,7648
348655,4,3,2101,Sydney,NSW,1961,Apartment,0,9695
1974562,1,3,2073,Brisbane,VIC,1992,House,0,9455
619178,5,3,2036,Sydney,WA,1982,House,0,9136
170632,3,1,1081,Sydney,QLD,2022,Townhouse,0,3528
307849,1,3,3747,Perth,QLD,2001,House,0,7148
1578499,3,3,2423,Melbourne,QLD,1993,Apartment,0,8878
1831734,1,1,2694,Brisbane,QLD,1998,House,0,6690
1728772,4,1,1099,Adelaide,SA,1979,House,1,4130
1010409,2,3,3591,Melbourne,SA,2002,Apartment,1,9038
1825016,4,2,1448,Sydney,WA,2003,Apartment,1,9504
105783,2,2,1513,Melbourne,WA,2014,Townhouse,0,5266
409419,3,1,2104,Sydney,NSW,1996,House,1,2449
1908907,5,2,3380,Melbourne,WA,2017,House,1,5469
228993,3,2,874,Melbourne,QLD,1994,House,1,7772
590016,1,1,2109,Brisbane,WA,2018,Apartment,0,7171
255921,1,2,1013,Melbourne,NSW,1997,House,1,8289
1058538,4,1,1054,Adelaide,QLD,2011,House,1,3307
1476377,4,2,2024,Brisbane,QLD,1997,House,0,3620
555370,5,2,3488,Melbourne,VIC,2017,House,1,3180
1807800,1,2,978,Perth,SA,1961,House,1,9801
1385566,2,1,2378,Brisbane,NSW,2008,House,0,9853
1220043,1,3,3586,Melbourne,WA,1962,House,1,2284
1687445,2,3,2799,Sydney,WA,1971,House,0,1249
1127744,3,1,1460,Melbourne,QLD,2009,House,1,7643
1487912,1,3,2206,Adelaide,VIC,2004,House,0,8421
1082657,1,3,3229,Perth,WA,2009,House,0,1731
965723,4,2,3749,Adelaide,QLD,1994,House,0,8480
718427,5,3,2103,Perth,VIC,1978,House,1,2114
1797165,3,3,2031,Sydney,NSW,1991,Apartment,0,2599
1666398,5,2,2025,Perth,QLD,2009,Apartment,0,2665
1076954,5,2,3263,Melbourne,QLD,1959,Apartment,0,3551
1217288,1,3,2545,Sydney,QLD,2014,Apartment,0,2412
993282,1,2,3125,Perth,NSW,1963,Townhouse,0,8266
1281280,2,2,1395,Sydney,WA,1969,Apartment,1,7723
1083133,1,2,1684,Brisbane,VIC,1996,House,1,4379
225422,3,1,997,Melbourne,VIC,1985,House,0,2953
1697992,4,2,2904,Brisbane,QLD,1985,Townhouse,0,5805
650243,2,2,841,Perth,WA,1973,House,1,5311
1177749,3,2,1645,Brisbane,NSW,1994,Apartment,1,1233
1642053,1,3,1157,Brisbane,SA,1978,House,1,7823
558035,2,2,1019,Adelaide,SA,2007,Apartment,0,5709
695557,5,1,891,Perth,VIC,1973,Apartment,1,4097
461962,1,3,1265,Melbourne,VIC,1955,Apartment,0,8798
294111,4,3,3481,Melbourne,VIC,1966,Apartment,1,7163
1134650,2,2,3625,Perth,VIC,2022,House,1,2559
1270906,3,1,2570,Sydney,WA,1965,Apartment,0,6367
431852,5,2,2229,Brisbane,QLD,1971,Townhouse,0,7936
857298,2,3,2049,Sydney,NSW,1981,House,0,5350
1127107,2,1,2220,Brisbane,NSW,1967,Apartment,1,8952
585998,1,2,1549,Perth,NSW,2007,Townhouse,0,9403
498198,3,1,3715,Brisbane,NSW,2017,Townhouse,0,2502
341247,4,2,3581,Sydney,VIC,2008,House,1,3876
1051567,4,1,885,Adelaide,VIC,1967,House,1,7432
1727133,1,1,1821,Melbourne,WA,1971,House,1,8093
826090,1,2,2495,Sydney,NSW,2008,Apartment,1,2830
1678296,4,1,2989,Adelaide,VIC,1999,House,1,5738
1663400,1,1,3533,Perth,QLD,1998,Apartment,0,1033
1183149,1,3,3206,Perth,SA,2006,Apartment,0,7202
659176,4,3,3717,Sydney,SA,1953,House,1,6911
827477,1,3,2213,Sydney,VIC,2005,Apartment,0,2214
1684270,2,2,1490,Sydney,SA,2021,Townhouse,1,9062
1379693,4,3,2839,Perth,VIC,1984,Townhouse,0,2418
326616,4,3,3202,Sydney,NSW,1998,Apartment,1,9679
963742,1,3,1608,Adelaide,NSW,2009,Townhouse,1,4794
391960,1,2,1953,Sydney,NSW,1956,Apartment,1,8168
1590333,4,2,1367,Perth,WA,1967,Townhouse,0,3455
488360,1,1,2881,Adelaide,NSW,1983,Apartment,1,3203
619197,4,2,3661,Perth,NSW,1980,House,0,2617
659541,3,3,1841,Adelaide,QLD,2007,House,1,5143
177584,5,2,2706,Perth,SA,1985,Apartment,1,8823
309408,5,1,1879,Brisbane,WA,1988,Apartment,0,9544
1682900,2,1,1809,Perth,SA,1974,Townhouse,0,3609
1419150,4,1,1342,Perth,QLD,2001,House,1,4722
735194,3,3,1989,Brisbane,SA,2011,Apartment,1,6035
1106289,5,1,3813,Adelaide,VIC,1997,House,1,2997
570428,3,1,1809,Melbourne,WA,2021,Apartment,1,1491
543048,1,3,1769,Sydney,WA,1966,Townhouse,0,2272
1453097,1,2,3145,Adelaide,VIC,2000,House,1,2306
1576717,3,3,2861,Melbourne,WA,1984,House,0,9883
1788053,5,3,3703,Adelaide,NSW,1966,Townhouse,1,3093
948421,4,1,1832,Perth,WA,1996,House,1,5913
846781,1,2,1703,Perth,WA,1980,Apartment,1,5122
1717253,1,1,2873,Adelaide,WA,1954,Townhouse,1,7934
706659,2,1,3374,Sydney,SA,2002,Apartment,0,7224
633249,3,1,3749,Melbourne,NSW,2016,House,0,6580
1260498,1,3,2861,Perth,WA,1951,House,0,2771
1183523,5,2,2982,Sydney,SA,1955,House,1,9171
938872,1,3,3010,Melbourne,NSW,1977,Townhouse,1,5001
1459289,4,3,1582,Sydney,NSW,2004,House,1,8907
1220160,3,2,2854,Perth,WA,2004,Apartment,0,1933
984049,1,3,3055,Brisbane,VIC,1964,Apartment,0,6116
607427,2,1,2165,Brisbane,WA,1952,Apartment,0,7997
1354319,3,2,1687,Melbourne,SA,2014,Townhouse,0,3009
1306858,1,1,3944,Adelaide,VIC,1985,Townhouse,0,3866
1600699,1,1,3220,Sydney,WA,1968,House,1,2084
1874472,5,3,2234,Adelaide,NSW,1964,Townhouse,0,6594
190653,5,1,1059,Adelaide,SA,1998,House,0,5411
494985,1,2,1334,Perth,SA,1999,House,0,1158
797020,4,2,852,Adelaide,VIC,1998,Apartment,0,3086
1552285,1,2,3599,Perth,WA,1993,Townhouse,0,3571
358579,2,3,1048,Melbourne,QLD,1980,Townhouse,1,8573
1576371,1,1,1365,Melbourne,QLD,1950,Townhouse,0,5870
102472,2,2,2958,Adelaide,NSW,2006,House,0,7299
1449258,5,2,822,Melbourne,NSW,1998,Apartment,1,9330
1290654,3,1,1873,Melbourne,SA,2022,Townhouse,0,4689
1498974,4,1,970,Sydney,SA,1969,Apartment,0,7295
1213868,1,3,3300,Sydney,NSW,1989,House,1,5736
680264,1,2,3019,Perth,VIC,1952,Townhouse,1,6268
1192828,5,3,1696,Perth,QLD,2020,House,1,7884
291849,4,2,3664,Melbourne,WA,2004,House,1,7742
503822,4,1,2470,Sydney,WA,1975,Apartment,1,1652
1819948,4,2,2452,Brisbane,QLD,1972,Townhouse,0,1181
710568,2,2,2312,Adelaide,WA,1961,Apartment,1,3051
538214,5,1,1814,Melbourne,SA,1953,Apartment,1,5246
1995763,5,1,3149,Brisbane,WA,1957,Apartment,1,9551
294913,4,3,3341,Adelaide,QLD,2000,House,0,6978
1811782,4,2,1313,Perth,VIC,1952,Apartment,0,1507
1094299,2,2,3134,Adelaide,NSW,1955,Apartment,0,5108
557183,4,3,3042,Adelaide,QLD,1978,Townhouse,0,2337
1722517,5,3,2658,Perth,SA,1951,Apartment,0,7609
1994125,5,1,3913,Melbourne,WA,1967,House,1,5472
1161497,2,2,3209,Perth,QLD,1953,Townhouse,0,5014
1404166,2,3,1675,Adelaide,SA,2016,Apartment,0,2189
796593,5,2,942,Perth,WA,1969,Townhouse,0,4327
1485670,2,1,1141,Sydney,NSW,1956,House,1,3365
931127,2,2,3015,Sydney,SA,1984,Apartment,1,2437
1389008,3,1,2389,Sydney,VIC,1987,Apartment,0,6608
893094,4,3,3641,Melbourne,NSW,2004,Townhouse,1,4303
125813,4,1,3546,Brisbane,VIC,2014,Apartment,0,2021
1787096,4,1,2000,Brisbane,VIC,2018,House,1,5802
1950471,4,1,2531,Brisbane,WA,2019,Apartment,0,6042
1295530,1,2,1527,Sydney,QLD,2019,House,1,6518
1412224,1,2,2238,Melbourne,QLD,1979,Apartment,1,5843
779871,1,1,822,Brisbane,WA,1970,House,0,1273
1571535,3,2,2892,Perth,VIC,1990,House,0,5224
1068426,1,2,2767,Sydney,WA,2000,House,0,7825
909527,4,1,3337,Adelaide,WA,1968,Townhouse,0,1037
778124,3,3,1763,Perth,WA,1967,Apartment,0,6587
1964236,2,1,1166,Melbourne,SA,1969,Apartment,0,8883
1999593,3,3,3962,Adelaide,QLD,1955,Apartment,0,3130
1631160,2,2,3929,Melbourne,WA,1960,Townhouse,1,4294
1728735,3,1,1750,Perth,QLD,1965,Townhouse,0,4060
1783856,2,3,3355,Melbourne,SA,1993,House,1,8544
1234549,2,1,1986,Melbourne,SA,1965,Townhouse,0,9707
643499,1,3,1150,Brisbane,NSW,1994,House,0,3443
793510,1,2,1016,Adelaide,QLD,1963,Apartment,1,5985
1005720,3,1,2538,Melbourne,SA,1974,House,1,1212
1318984,2,2,2782,Brisbane,VIC,1986,House,0,4047
1665890,2,1,1994,Adelaide,QLD,1973,Apartment,0,3285
239593,2,2,2770,Sydney,VIC,1983,Apartment,1,2837
1223601,2,1,3051,Sydney,NSW,1974,Apartment,1,9344
1326450,3,2,2106,Sydney,QLD,1987,Apartment,0,5515
939519,1,3,2358,Sydney,NSW,1963,House,1,2836
1383135,3,1,1393,Brisbane,QLD,1957,Townhouse,1,5769
1680210,5,2,905,Perth,VIC,1971,House,1,2515
826177,3,1,3695,Sydney,SA,2006,Apartment,1,8279
412551,5,3,1423,Perth,QLD,2004,House,0,8237
1494667,2,1,1359,Brisbane,VIC,1964,Townhouse,1,2790
1556300,4,2,3821,Sydney,QLD,1972,Apartment,1,5908
1906455,5,1,2458,Sydney,SA,2011,Apartment,0,6880
591882,4,1,3942,Melbourne,VIC,1955,Apartment,1,4644
1702513,2,3,1018,Adelaide,QLD,1985,House,1,6686
1746602,3,2,1350,Melbourne,SA,2020,Apartment,0,5387
836221,3,1,1907,Perth,QLD,1973,Apartment,1,9051
581061,5,3,2076,Melbourne,NSW,1995,Apartment,0,4795
1072988,5,1,805,Perth,WA,1997,Apartment,0,1515
1100541,2,3,2579,Adelaide,NSW,1968,Apartment,0,5832
1344289,3,3,3095,Sydney,VIC,1957,Townhouse,0,7744
1962100,2,3,2251,Melbourne,WA,1962,Townhouse,0,4169
1267109,3,1,3045,Sydney,WA,2014,House,0,4578
140375,4,3,2594,Sydney,QLD,2005,Apartment,0,5867
287273,5,3,3538,Brisbane,WA,1995,House,0,6553
1457484,5,3,2666,Melbourne,VIC,1951,Townhouse,0,3787
708113,5,1,1875,Melbourne,WA,1975,Apartment,1,9041
1525029,3,3,1529,Melbourne,QLD,1994,Townhouse,0,1271
417555,5,2,2664,Brisbane,WA,2015,Apartment,1,8689
362203,3,3,1719,Brisbane,WA,1981,Townhouse,1,2491
1949870,1,3,3486,Perth,NSW,2021,Townhouse,1,6360
1069336,4,1,2633,Adelaide,VIC,1977,Townhouse,1,7980
553109,5,3,1160,Adelaide,VIC,2015,Townhouse,1,2299
1205565,2,2,3472,Sydney,NSW,1998,Townhouse,0,9638
256883,1,2,2913,Sydney,SA,1972,Townhouse,0,9306
832852,1,3,3463,Perth,SA,1986,Apartment,1,8662
165634,2,3,3577,Brisbane,QLD,1961,Apartment,0,3775
1742363,3,1,3119,Sydney,WA,1968,Townhouse,1,4280
932684,3,1,2909,Sydney,QLD,2008,House,1,3167
1935035,3,1,3725,Perth,NSW,1971,Apartment,0,6965
558860,4,1,2809,Perth,VIC,2012,Apartment,1,2732
1147967,2,1,1183,Adelaide,NSW,2001,House,1,9197
848957,2,3,1120,Perth,QLD,1963,House,1,5152
1582720,1,3,2037,Perth,NSW,1999,House,0,5660
1697845,2,1,3375,Melbourne,NSW,1980,Townhouse,1,8151
1152413,4,1,2625,Melbourne,QLD,1968,Apartment,1,5371
1248143,5,1,1518,Perth,QLD,2005,House,0,8281
932118,4,2,1602,Sydney,QLD,1987,Townhouse,0,7421
510713,3,1,3065,Perth,WA,1967,Townhouse,0,7896
632894,5,1,3246,Brisbane,VIC,2011,Apartment,0,7318
1668676,5,3,1624,Sydney,VIC,1958,House,0,5537
1214361,3,2,2631,Sydney,VIC,1964,Apartment,0,1501
1485342,1,2,3382,Sydney,WA,2007,Apartment,1,3961
219862,2,2,3873,Adelaide,VIC,2019,House,0,3047
776493,3,3,1613,Adelaide,WA,1987,Townhouse,0,3942
778353,4,2,905,Perth,WA,1994,Apartment,0,8068
1245269,2,1,3334,Brisbane,WA,1992,Apartment,0,2378
564957,4,2,2672,Brisbane,QLD,2019,House,1,7462
1141143,1,3,1988,Brisbane,VIC,2004,Apartment,0,3043
840760,5,3,3192,Sydney,VIC,1995,Apartment,0,5574
1362735,1,2,3742,Brisbane,WA,1956,Apartment,0,9703
1688118,5,3,3251,Melbourne,WA,1995,House,0,7176
693454,1,2,1985,Brisbane,NSW,2004,House,1,4853
539290,4,1,3980,Brisbane,SA,1996,Townhouse,0,1394
342442,2,1,2821,Perth,QLD,2013,Townhouse,1,9582
1374995,5,2,3238,Brisbane,QLD,1969,Townhouse,1,3902
1899939,5,1,2619,Adelaide,NSW,2010,House,1,4967
124167,4,3,1268,Melbourne,SA,1962,Apartment,0,6197
1690317,1,1,2632,Melbourne,WA,1994,Townhouse,1,3764
191847,5,1,3040,Adelaide,VIC,1993,Townhouse,0,3163
1185462,3,3,3054,Perth,WA,1996,Apartment,0,5189
1380307,5,3,2143,Perth,SA,1977,House,0,4631
1639801,5,3,1565,Brisbane,WA,1991,Apartment,0,5211
1968861,2,2,3270,Melbourne,SA,1996,House,0,3625
942493,4,1,1303,Perth,VIC,2020,Apartment,0,6629
979190,3,3,3847,Adelaide,SA,1968,House,0,4173
1809911,3,2,3834,Perth,QLD,2020,Townhouse,1,5582
719378,4,3,2828,Sydney,SA,1982,Apartment,0,4964
1710835,3,2,887,Melbourne,WA,2019,House,0,7248
188568,1,1,3327,Adelaide,NSW,1978,House,0,6108
1303343,1,2,2928,Perth,SA,1964,Townhouse,0,8738
611783,2,3,3854,Adelaide,NSW,1999,Townhouse,0,7929
1314616,4,1,2112,Adelaide,NSW,1984,House,0,2202
1686975,1,1,2396,Sydney,NSW,2003,Townhouse,1,8793
549822,3,2,1360,Adelaide,VIC,1980,House,1,2538
1555636,2,1,3725,Perth,SA,1978,House,0,9716
375619,5,2,3880,Adelaide,VIC,1981,House,1,4643
1044520,3,2,1897,Adelaide,SA,2005,House,0,7804
1208357,4,2,2608,Melbourne,QLD,1975,House,0,8969
1039746,3,2,1795,Sydney,QLD,1958,Apartment,0,6677
378966,4,2,3436,Perth,VIC,2021,Townhouse,0,7429
251155,2,2,3839,Adelaide,VIC,2004,Apartment,0,1200
963042,1,2,1812,Brisbane,WA,1970,Townhouse,1,7835
422995,1,2,1391,Perth,SA,1984,Apartment,0,5325
959073,2,2,2775,Sydney,QLD,1994,Townhouse,0,6275
1724267,3,1,1338,Brisbane,WA,2009,Townhouse,0,3652
715709,3,2,3696,Perth,VIC,1994,Townhouse,0,8193
122475,1,2,2050,Perth,QLD,1953,Apartment,1,1417
1191885,4,2,1182,Brisbane,WA,2013,Apartment,1,7590
1533080,2,2,1036,Perth,QLD,1978,Townhouse,0,4120
1733518,4,1,2159,Adelaide,VIC,1964,House,0,9411
1280481,4,3,3586,Melbourne,NSW,1965,Townhouse,0,7642
1132827,3,2,2199,Melbourne,SA,1994,Townhouse,0,7938
1697286,3,2,2924,Adelaide,QLD,1963,House,0,5359
152372,2,1,3658,Melbourne,WA,2004,House,1,5345
1442861,4,1,3378,Brisbane,NSW,1985,Apartment,0,8050
1870913,4,2,825,Melbourne,QLD,2015,Townhouse,1,8633
112484,1,2,2119,Sydney,WA,2017,Townhouse,1,5654
1075161,3,1,1434,Melbourne,NSW,1987,House,1,9082
